,Passed,Numero de Paginas,Cantidad de Palabras,Densidad Informacion (%),Fechas Detectadas (Count),Tamaño cuerpo probable,Variedad de fuentes,Variedad de tamaños,Uso de negritas (estimado %),Uso de cursivas (estimado %),Porcentaje Lenguaje Técnico,Porcentaje Lenguaje Genérico,LinkedIn,GitHub,Website/Otro,Cantidad de imágenes,Tiene Elementos Graficos,Lineas_education,Lineas_work_experience,Lineas_skills,Lineas_certifications,Lineas_achievements,Lineas_professional_profile,Lineas_languages,Lineas_projects,Lineas_publications,Lineas_training_courses,Lineas_volunteer_work,Seccion_education,Seccion_work_experience,Seccion_skills,Seccion_certifications,Seccion_achievements,Seccion_professional_profile,Seccion_languages,Seccion_projects,Seccion_publications,Seccion_training_courses,Seccion_volunteer_work,texto_extraido_len,Tamaño de fuente más usado,Promedio tamaño fuente,Formato Texto (Lineas)_Mixto,Formato Texto (Lineas)_Párrafos,Formato Texto (Lineas)_Viñetas,Orden Temporal_Orden Temporal Detectado,Orden Temporal_Pocas Fechas,Formato Fecha Más Común_DD/MM/YYYY,Formato Fecha Más Común_MM-YYYY,Formato Fecha Más Común_MM/YYYY,Formato Fecha Más Común_Mes YYYY (ES Comp),Formato Fecha Más Común_Mon YYYY (EN),Formato Fecha Más Común_Month YYYY (EN),Formato Fecha Más Común_Rango YYYY-YYYY,Formato Fecha Más Común_SpaCy DATE (Sin clasificar),Formato Fecha Más Común_YYYY,Formato Fecha Más Común_YYYY (SpaCy),Fuente principal_ArialMT,Fuente principal_Calibri,Fuente principal_Lato-Regular,Fuente principal_OpenSans-Regular,Fuente principal_Otra,Fuente principal_Roboto-Regular,Fuente principal_Tahoma,Legibilidad general_Buena,Legibilidad general_Potencialmente Deficiente,Consistencia tamaños fuente_Consistente,Consistencia tamaños fuente_Inconsistente,Consistencia márgenes (aprox)_Consistente,Consistencia márgenes (aprox)_Inconsistente,Uso de colores (texto)_No,Uso de colores (texto)_Sí,Uso de colores (dibujos)_No,Uso de colores (dibujos)_Sí,Deteccion Foto Perfil_No se detectaron imágenes candidatas,Deteccion Foto Perfil_Posible Foto Detectada,secciones_completas
171,1,3,611,3.97,2,10,2,4,17.6,0.0,4.97,95.03,1,0,0,21,0,3,8,3,0,0,10,0,31,0,0,0,1,1,1,1,0,1,1,1,1,1,0,3849,10,15.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,8
172,1,5,703,3.96,2,11,6,3,6.5,100.0,8.63,91.37,0,0,0,1,1,3,3,0,0,0,1,7,3,6,3,21,1,1,1,1,1,1,1,1,1,1,1,6400,11,10.666666666666666,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,10
173,1,2,279,3.2,4,12,2,3,21.4,100.0,8.52,91.48,0,0,0,0,0,4,1,0,0,0,7,0,4,9,3,0,1,1,0,1,0,1,0,1,1,1,0,2135,12,14.666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,6
174,1,4,735,4.74,0,12,5,5,24.2,93.2,3.84,96.16,0,0,0,1,1,3,3,5,13,7,1,0,8,2,6,0,1,1,1,1,1,1,1,1,1,1,0,6129,12,11.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,9
175,1,2,560,5.75,7,9,8,5,15.1,9.6,2.35,97.65,0,0,0,1,1,2,4,3,0,0,17,13,0,26,0,0,1,1,1,1,0,1,1,1,1,0,0,3844,9,25.8,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,7
176,1,1,115,9.49,1,10,6,6,20.3,100.0,8.94,91.06,1,0,0,0,0,1,4,2,0,11,0,9,5,8,0,5,1,1,1,1,1,1,1,1,1,1,1,3171,10,12.833333333333334,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,10
177,1,3,442,3.53,0,10,7,8,8.2,5.5,7.38,92.62,0,0,0,3,0,2,14,0,39,0,0,0,9,0,0,0,1,1,1,1,0,1,1,1,1,1,0,3426,10,19.25,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,8
178,1,1,248,4.94,1,10,2,4,23.5,0.0,2.16,97.84,0,0,0,3,0,2,8,2,0,0,9,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1597,10,15.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,6
179,1,1,230,5.14,0,12,1,6,0.0,100.0,5.7,94.3,0,0,0,1,1,2,3,0,0,0,0,0,0,20,1,0,1,1,0,1,0,0,1,0,1,1,0,1717,12,13.166666666666666,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,5
180,1,1,281,6.41,1,10,7,5,20.6,100.0,10.14,89.86,0,0,0,1,1,12,13,0,0,0,1,2,10,0,0,0,1,1,1,1,0,1,1,1,1,0,1,2142,10,15.4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,8
181,1,2,557,6.54,0,9,5,6,42.7,11.5,8.46,91.54,1,0,1,0,0,1,52,5,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,4371,9,10.666666666666666,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,7
182,1,2,560,6.12,0,9,9,7,28.6,7.1,3.83,96.17,1,0,0,1,1,2,3,9,29,0,0,0,20,0,7,0,1,1,1,1,0,1,1,1,1,1,1,3952,9,13.571428571428571,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,9
183,1,2,424,5.15,2,11,5,5,30.6,87.4,7.47,92.53,1,1,1,2,1,0,2,0,0,0,15,5,2,48,0,0,0,1,1,0,0,1,1,1,1,0,0,3326,11,13.4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,5
184,1,1,84,6.71,0,9,4,4,14.4,98.2,2.75,97.25,0,0,0,1,0,2,2,10,5,7,9,4,2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2246,9,17.25,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,10
185,1,2,504,5.07,0,8,3,7,28.8,100.0,4.02,95.98,1,0,0,0,0,0,0,4,0,1,3,3,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,3386,8,12.428571428571429,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,8
186,1,3,106,3.32,1,10,4,4,19.0,75.2,16.56,83.44,0,0,0,0,1,2,26,2,0,0,9,4,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,3220,10,11.25,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,8
187,1,3,744,5.8,2,10,8,4,13.0,100.0,6.01,93.99,0,0,0,0,1,6,27,58,0,0,2,0,8,5,3,0,1,1,1,1,0,1,1,1,1,1,0,5627,10,12.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,8
188,1,4,1107,5.69,3,12,3,6,4.6,0.4,4.71,95.29,0,0,0,0,1,11,3,6,53,0,13,18,55,8,0,0,1,1,1,1,0,1,1,1,1,1,1,7612,12,13.666666666666666,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,9
189,1,1,346,7.9,1,9,3,6,10.2,100.0,6.2,93.8,0,0,0,1,1,5,6,7,2,3,0,1,0,0,0,11,1,1,1,1,1,1,1,1,1,1,1,2637,9,12.666666666666666,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,10
190,1,4,808,6.67,0,10,3,6,23.5,3.4,6.09,93.91,0,0,0,1,1,3,16,3,7,7,4,1,4,4,5,0,1,1,1,1,1,1,1,1,1,1,1,8922,10,9.833333333333334,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,10
191,1,2,540,5.72,0,10,8,8,13.4,68.8,9.39,90.61,0,0,0,0,0,2,1,6,17,4,24,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,3824,10,12.75,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,8
192,1,5,1037,4.65,0,12,6,4,25.9,31.2,3.57,96.43,0,0,0,1,1,16,16,0,13,0,0,0,9,0,0,0,1,1,1,1,0,1,1,1,1,1,0,7518,12,14.5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,8
193,1,1,208,4.69,2,11,5,3,0.0,100.0,3.43,96.57,0,0,0,0,0,3,1,3,0,0,7,4,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1517,11,11.333333333333334,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,8
194,1,3,645,4.53,0,10,4,3,18.1,100.0,8.35,91.65,1,0,0,1,1,1,27,10,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,4390,10,16.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,8
195,1,5,1539,6.77,1,11,6,6,26.3,15.5,6.48,93.52,0,0,0,0,0,4,14,0,2,0,10,1,15,0,0,0,1,1,1,1,0,1,1,1,1,1,0,10940,11,12.333333333333334,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,8
196,1,4,118,4.36,2,12,3,3,0.0,0.6,5.0,95.0,0,0,1,0,1,0,2,0,5,0,0,6,1,1,2,0,1,1,1,1,0,1,1,1,1,1,1,5631,12,14.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,9
197,1,5,197,3.69,0,12,6,6,16.0,97.7,6.29,93.71,1,1,1,25,1,3,1,1,3,0,0,5,1,0,12,3,1,1,1,1,1,1,1,1,1,1,1,5957,12,13.166666666666666,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,10
198,1,3,842,8.09,0,11,4,3,2.3,4.0,8.33,91.67,0,0,0,0,1,1,0,22,0,0,2,0,3,3,3,0,1,1,1,1,0,1,1,1,1,1,0,7843,11,12.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,8
199,1,2,86,6.22,0,10,7,3,27.9,95.3,8.3,91.7,0,0,0,4,1,0,1,3,0,0,0,0,3,3,0,0,1,1,1,1,0,1,1,1,1,0,0,4160,10,19.333333333333332,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,7
200,1,2,332,7.51,1,11,5,5,16.8,76.6,9.28,90.72,1,0,0,1,1,8,1,5,8,0,6,0,4,2,2,0,1,1,1,1,0,1,1,1,1,1,0,4851,11,12.4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,8
201,1,1,118,6.49,6,8,1,8,0.0,100.0,1.86,98.14,0,0,0,8,0,31,6,2,0,0,4,6,0,3,0,0,1,1,1,1,0,1,1,0,1,1,1,2097,8,11.75,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,8
202,1,7,1690,4.95,2,12,5,2,26.0,1.4,7.67,92.33,0,0,1,0,0,5,3,0,0,22,25,20,0,43,0,25,1,1,1,0,1,1,1,1,1,1,1,11582,12,14.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,9
203,1,1,229,9.45,0,9,4,6,24.7,0.0,5.88,94.12,0,0,0,4,1,0,1,5,0,0,0,0,1,2,0,1,1,1,1,1,0,1,1,1,1,1,1,3053,9,11.333333333333334,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,9
204,1,7,446,2.87,3,11,5,9,13.1,8.6,3.78,96.22,1,0,1,1,1,24,18,5,1,15,1,6,24,24,9,4,1,1,1,1,1,1,1,1,1,1,1,6494,11,13.666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,10
205,1,4,938,5.32,0,10,5,6,7.9,0.2,8.83,91.17,0,0,1,1,0,17,33,4,4,2,3,3,7,16,5,0,1,1,1,1,1,1,1,1,1,1,0,7106,10,11.833333333333334,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,9
206,1,2,495,5.65,2,10,2,4,12.7,0.0,10.92,89.08,1,0,0,12,0,8,1,0,0,0,4,3,0,23,0,0,1,1,1,1,0,1,1,1,1,1,0,3650,10,15.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,8
207,1,4,496,3.68,0,10,7,2,14.9,4.6,6.39,93.61,0,0,0,0,1,6,11,5,13,2,1,4,6,24,0,1,1,1,1,1,1,1,1,1,1,0,1,4757,10,11.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,9
208,1,4,1726,7.86,5,10,3,3,0.0,100.0,16.21,83.79,0,0,0,0,0,0,0,0,0,2,0,3,5,10,16,0,1,0,0,1,1,1,1,1,1,1,0,10497,10,11.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,7
209,1,1,346,8.03,2,9,4,6,16.4,100.0,11.14,88.86,1,0,0,0,1,0,2,0,0,0,3,1,0,11,0,9,1,1,1,1,0,1,1,1,1,0,1,2686,9,13.333333333333334,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,8
210,1,1,440,9.15,0,8,7,7,63.8,94.2,6.98,93.02,0,0,0,4,1,33,2,0,0,0,10,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,3058,8,34.42857142857143,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,9
211,1,2,484,5.44,4,9,3,5,18.9,100.0,8.45,91.55,1,0,0,1,1,1,31,0,0,14,0,7,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,3633,9,13.2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,9
212,1,1,324,7.16,0,8,3,7,26.8,100.0,6.41,93.59,1,0,0,1,0,4,18,0,2,0,5,1,0,0,5,4,1,1,1,1,1,1,1,1,1,1,1,2392,8,10.285714285714286,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,10
213,1,4,1315,6.75,0,12,3,3,31.8,100.0,4.44,95.56,1,0,0,0,1,6,0,0,0,0,94,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,9013,12,12.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,9
214,1,4,433,2.45,6,9,4,5,20.2,0.9,2.61,97.39,0,0,0,43,1,4,5,4,0,0,3,1,0,0,7,0,1,1,1,1,0,1,1,0,1,1,0,3277,9,16.4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,7
215,1,3,1386,10.04,0,8,5,4,18.7,5.9,7.42,92.58,0,0,0,0,1,4,23,2,32,0,0,10,3,32,4,0,1,1,1,1,0,1,1,1,1,1,0,10057,8,10.5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,8
216,1,7,410,5.46,0,11,5,2,21.1,0.2,3.14,96.86,0,0,0,1,1,2,6,17,7,0,1,23,0,4,9,2,1,1,1,1,0,1,1,1,1,1,1,12788,11,10.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,9
217,1,2,373,5.87,3,9,7,4,25.5,87.7,8.95,91.05,1,1,0,0,1,1,0,2,0,0,7,1,1,3,9,9,1,1,1,1,0,1,1,1,1,1,1,3792,9,11.25,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,9
218,1,3,376,2.73,4,10,4,6,22.3,3.9,9.39,90.61,0,0,0,2,0,15,7,0,0,0,2,3,0,12,0,3,1,1,1,1,0,1,1,0,1,1,1,2743,10,15.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,8
219,1,2,129,5.29,1,9,3,6,41.3,100.0,7.1,92.9,0,0,0,1,0,0,1,4,3,7,4,2,4,0,2,5,1,1,1,1,1,1,1,1,1,1,1,3538,9,13.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,10
220,1,3,678,4.3,1,9,4,7,7.5,100.0,4.27,95.73,1,0,0,19,1,2,1,6,0,28,2,31,0,0,7,0,1,1,1,1,1,1,1,1,1,1,1,4305,9,10.857142857142858,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,10
221,1,4,512,2.76,0,10,3,4,27.8,4.1,13.52,86.48,1,0,0,1,1,0,4,23,0,0,5,2,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,3565,10,13.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,8
222,1,2,436,5.07,2,10,5,4,8.2,10.1,4.32,95.68,0,0,0,0,0,4,11,6,0,0,9,6,28,1,0,0,1,1,1,1,0,1,1,1,1,1,0,3278,10,15.75,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,8
223,1,2,346,3.56,7,12,2,3,21.2,0.0,1.81,98.19,0,0,0,0,0,0,17,11,0,0,8,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,2298,12,12.333333333333334,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,8
224,1,2,543,5.85,1,10,5,8,28.6,0.0,8.81,91.19,1,0,0,76,1,22,6,13,1,0,0,5,0,11,0,24,1,1,1,1,0,1,1,1,1,1,1,3904,10,12.75,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,9
225,1,1,70,6.22,1,11,3,2,2.9,14.3,7.27,92.73,0,0,0,0,1,0,2,0,0,0,5,1,3,1,4,8,1,1,1,1,0,1,1,1,1,1,1,2009,11,15.5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,9
226,1,1,187,3.71,2,12,4,7,15.4,100.0,8.89,91.11,1,0,1,4,1,10,0,0,3,0,0,0,0,23,0,4,1,1,1,1,0,1,0,1,1,0,1,1242,12,19.571428571428573,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,7
227,1,1,696,17.75,0,14,4,5,0.4,100.0,3.58,96.42,0,0,0,1,1,11,53,7,0,0,0,5,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,12514,14,15.6,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,5
228,1,2,581,5.08,1,11,4,3,5.6,1.4,7.62,92.38,0,0,0,0,1,8,149,0,0,0,14,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,3400,11,17.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,7
229,1,3,481,3.75,1,12,4,5,9.7,24.8,7.13,92.87,0,0,0,15,0,0,1,3,0,0,12,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,3760,12,13.2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,9
230,1,2,537,5.33,1,10,5,3,11.0,7.7,6.01,93.99,1,1,1,0,0,2,5,7,0,0,16,15,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1,3447,10,19.666666666666668,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,10
231,1,3,95,4.94,0,11,2,5,23.5,100.0,14.64,85.36,0,0,0,8,1,7,3,7,0,0,8,0,1,1,2,0,1,1,1,1,0,1,1,1,1,1,1,4957,11,14.8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,9
232,1,3,92,2.89,0,12,3,3,41.4,0.6,9.13,90.87,0,0,0,1,1,2,2,0,6,0,0,1,0,5,15,0,1,1,0,1,0,0,1,1,1,1,0,2798,12,11.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,6
233,1,1,271,9.23,0,12,6,6,24.8,86.4,4.63,95.37,0,0,0,3,1,2,4,5,0,0,0,1,3,0,9,8,1,1,1,1,1,1,1,1,1,1,1,2981,12,15.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,10
234,1,6,1838,6.9,14,10,2,5,0.0,54.9,2.25,97.75,0,0,0,0,1,11,3,0,0,0,7,0,1,74,1,0,1,1,1,1,1,1,1,1,1,1,0,13375,10,11.6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,9
235,1,2,75,4.97,0,10,4,3,28.9,92.2,15.76,84.24,1,0,0,0,0,4,4,1,0,0,0,6,2,5,5,0,1,1,1,1,0,0,1,1,1,1,0,3327,10,13.333333333333334,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,7
236,1,2,170,8.61,0,8,5,4,30.7,3.1,12.77,87.23,0,0,1,8,0,1,0,3,0,4,5,2,1,3,1,0,1,1,1,1,1,1,1,1,1,1,0,5759,8,11.25,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,9
237,1,3,700,5.34,0,9,3,7,37.6,100.0,9.27,90.73,1,1,0,1,1,6,0,2,2,0,18,11,0,21,9,1,1,1,1,1,1,1,1,1,1,1,1,5348,9,10.285714285714286,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,10
238,1,1,417,9.11,1,9,3,5,8.8,100.0,3.49,96.51,0,0,0,0,1,1,5,1,0,0,0,3,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,3044,9,13.2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,7
239,1,7,307,5.33,1,10,4,3,44.5,0.0,7.64,92.36,0,0,1,0,1,3,8,5,8,0,1,0,0,0,5,0,1,1,1,1,0,1,0,1,1,1,1,12479,10,11.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,8
240,1,9,1667,4.28,0,12,3,1,20.8,0.0,7.08,92.92,0,0,0,0,1,57,2,0,0,0,0,11,14,31,0,0,1,1,1,1,1,1,1,1,1,0,0,12436,12,12.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,8
241,1,1,61,5.71,0,10,4,2,32.4,11.8,12.2,87.8,0,0,1,0,0,16,1,10,0,0,0,4,0,4,1,0,1,1,1,1,0,1,1,0,1,1,0,1845,10,11.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,7
242,1,3,1054,6.78,3,10,5,9,14.4,2.1,9.06,90.94,0,0,0,6,1,2,14,0,0,0,26,4,0,13,39,0,1,1,0,0,1,1,1,0,1,1,0,6572,10,12.444444444444445,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,6
243,1,2,269,3.64,5,9,7,5,28.3,97.0,9.12,90.88,0,0,0,0,0,6,5,0,0,0,0,21,0,11,0,0,1,1,1,0,0,0,1,1,1,1,0,2354,9,14.8,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,6
244,1,3,714,5.05,8,9,6,3,23.3,11.3,6.51,93.49,0,0,0,1,0,5,10,0,0,0,0,22,1,34,5,0,1,1,0,1,0,0,1,1,1,1,0,4900,9,18.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,6
245,1,3,914,6.72,0,9,7,7,26.5,100.0,4.83,95.17,1,0,0,1,1,1,0,15,1,0,4,0,8,0,49,0,1,1,1,1,0,1,1,1,1,1,1,6726,9,11.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,9
